customer_id,NUMBER_OF_LOANS,SHORT_TERM_COUNT,MID_TERM_COUNT,LONG_TERM_COUNT,OUTSTANDING_BAL_ALL_CURRENT,NUM_NEW_LOAN_TAKEN_3M,NUM_NEW_LOAN_TAKEN_6M,NUM_NEW_LOAN_TAKEN_9M,NUM_NEW_LOAN_TAKEN_12M,NUM_NEW_LOAN_TAKEN_BANK_3M,NUM_NEW_LOAN_TAKEN_BANK_6M,NUM_NEW_LOAN_TAKEN_BANK_9M,NUM_NEW_LOAN_TAKEN_BANK_12M,NUM_NEW_LOAN_TAKEN_NON_BANK_3M,NUM_NEW_LOAN_TAKEN_NON_BANK_6M,NUM_NEW_LOAN_TAKEN_NON_BANK_9M,NUM_NEW_LOAN_TAKEN_NON_BANK_12M,ENQUIRIES_3M,ENQUIRIES_12M,CREDIT_CARD_MONTH_SINCE_10DPD,CREDIT_CARD_MONTH_SINCE_30DPD,CREDIT_CARD_MONTH_SINCE_60DPD,CREDIT_CARD_MONTH_SINCE_90DPD,CREDIT_CARD_MONTH_SINCE_10DPD_FLAG,CREDIT_CARD_MONTH_SINCE_30DPD_FLAG,CREDIT_CARD_MONTH_SINCE_60DPD_FLAG,CREDIT_CARD_MONTH_SINCE_90DPD_FLAG,CREDIT_CARD_NUMBER_OF_LATE_PAYMENT
3952,4.0,4.0,,1.0,70.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,12.0,17.0,,,,,,0.0,0.0,0.0,1.0
18035,7.0,,1.0,1.0,140.0,7.0,7.0,7.0,,7.0,7.0,,10.0,7.0,7.0,7.0,10.0,7.0,12.0,,,,,0.0,0.0,0.0,,1.0
889,10.0,10.0,1.0,1.0,120.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,12.0,,,,,0.0,0.0,0.0,0.0,1.0
10666,7.0,7.0,1.0,1.0,210.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
708,13.0,13.0,,1.0,200.0,10.0,10.0,13.0,13.0,10.0,,13.0,13.0,10.0,10.0,13.0,13.0,7.0,7.0,,,,,0.0,,0.0,0.0,1.0
14436,25.0,10.0,,1.0,21320.0,7.0,,,13.0,,10.0,13.0,13.0,,10.0,13.0,13.0,7.0,67.0,,,,,0.0,0.0,0.0,,1.0
5217,7.0,7.0,1.0,1.0,110.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,,12.0,,,,,0.0,0.0,0.0,0.0,1.0
12188,4.0,4.0,1.0,1.0,50.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,,1.0,1.0,4.0,4.0,7.0,7.0,,,,,0.0,,0.0,0.0,1.0
20442,10.0,7.0,4.0,1.0,300.0,1.0,4.0,,7.0,1.0,4.0,4.0,,1.0,4.0,4.0,7.0,17.0,17.0,,,,,0.0,0.0,,0.0,
8496,10.0,7.0,4.0,1.0,620.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,12.0,17.0,,,,,0.0,,0.0,0.0,1.0
5328,19.0,10.0,10.0,1.0,1090.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
13985,16.0,16.0,1.0,1.0,780.0,10.0,10.0,13.0,16.0,10.0,10.0,13.0,16.0,,10.0,13.0,16.0,12.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
9774,4.0,4.0,,1.0,140.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
1610,7.0,7.0,1.0,1.0,110.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,,7.0,7.0,7.0,7.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
20959,13.0,1.0,13.0,1.0,900.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,17.0,27.0,,,,,,0.0,0.0,0.0,1.0
9698,13.0,10.0,,1.0,3480.0,4.0,4.0,10.0,13.0,4.0,4.0,10.0,13.0,4.0,4.0,10.0,13.0,,57.0,,,,,0.0,0.0,0.0,0.0,1.0
21274,7.0,4.0,4.0,1.0,470.0,1.0,4.0,4.0,,1.0,4.0,4.0,7.0,1.0,4.0,4.0,,17.0,32.0,,,,,0.0,0.0,0.0,0.0,1.0
764,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,0.0,,0.0,0.0,
7828,13.0,13.0,1.0,1.0,,4.0,7.0,7.0,13.0,4.0,7.0,7.0,13.0,4.0,,7.0,13.0,7.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
3752,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,12.0,57.0,,,,,0.0,0.0,0.0,0.0,1.0
3344,1.0,,1.0,,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
22197,7.0,4.0,4.0,1.0,340.0,4.0,7.0,,7.0,4.0,7.0,,,4.0,7.0,7.0,7.0,17.0,,,,,,0.0,0.0,0.0,0.0,1.0
14221,22.0,13.0,10.0,1.0,1240.0,4.0,7.0,7.0,10.0,4.0,7.0,,10.0,4.0,7.0,7.0,10.0,7.0,,,,,,0.0,,0.0,,1.0
18753,16.0,7.0,,1.0,,1.0,7.0,7.0,13.0,,7.0,7.0,13.0,,7.0,,13.0,12.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
320,10.0,10.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,17.0,27.0,,,,,0.0,0.0,,0.0,1.0
784,4.0,4.0,1.0,1.0,100.0,1.0,4.0,4.0,4.0,1.0,4.0,,4.0,1.0,,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,
21999,7.0,7.0,1.0,1.0,100.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,,,7.0,,,,,0.0,0.0,0.0,0.0,1.0
7927,13.0,1.0,13.0,1.0,870.0,7.0,7.0,10.0,13.0,,7.0,10.0,13.0,,,10.0,13.0,37.0,97.0,,,,,0.0,0.0,0.0,0.0,1.0
16840,4.0,4.0,1.0,,80.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,17.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
12417,7.0,7.0,1.0,1.0,240.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,,7.0,7.0,,7.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
22775,16.0,4.0,13.0,1.0,1050.0,7.0,13.0,,13.0,7.0,13.0,13.0,,7.0,13.0,13.0,13.0,7.0,17.0,,,,,0.0,0.0,0.0,,1.0
8313,10.0,7.0,4.0,1.0,330.0,4.0,7.0,7.0,10.0,,7.0,7.0,10.0,4.0,7.0,,10.0,27.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
16575,7.0,4.0,4.0,1.0,1390.0,4.0,4.0,4.0,,,4.0,4.0,4.0,4.0,,,,37.0,67.0,,,,,0.0,0.0,0.0,0.0,1.0
19185,7.0,7.0,1.0,1.0,140.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,12.0,12.0,,,,,0.0,0.0,,0.0,
13088,7.0,7.0,1.0,1.0,100.0,4.0,,7.0,7.0,4.0,4.0,7.0,7.0,4.0,4.0,,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
20632,7.0,7.0,1.0,1.0,120.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,0.0,0.0,,0.0,1.0
7348,10.0,7.0,4.0,,1720.0,4.0,,,,4.0,4.0,,10.0,4.0,4.0,,10.0,32.0,112.0,,,,,0.0,0.0,0.0,0.0,1.0
12341,4.0,1.0,4.0,1.0,500.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,12.0,22.0,,,,,0.0,0.0,0.0,,1.0
11499,10.0,10.0,1.0,1.0,290.0,1.0,7.0,7.0,7.0,1.0,,7.0,7.0,1.0,7.0,7.0,,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
25050,7.0,7.0,1.0,1.0,190.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,17.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
1983,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,,,,,,0.0,,0.0,1.0
4416,10.0,7.0,,1.0,600.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,,4.0,,10.0,10.0,7.0,7.0,,,,,0.0,,0.0,0.0,1.0
8268,13.0,4.0,10.0,1.0,1070.0,4.0,7.0,,13.0,4.0,7.0,,13.0,4.0,7.0,7.0,,12.0,12.0,,,,,0.0,0.0,0.0,0.0,
7033,10.0,7.0,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,47.0,62.0,,,,,0.0,0.0,,0.0,1.0
10797,7.0,7.0,,1.0,60.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,,4.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
4176,16.0,7.0,10.0,1.0,2820.0,1.0,,10.0,13.0,1.0,10.0,10.0,,,10.0,10.0,13.0,17.0,57.0,,,,,0.0,0.0,0.0,0.0,1.0
9060,13.0,7.0,7.0,1.0,990.0,1.0,4.0,4.0,7.0,1.0,,,7.0,1.0,4.0,4.0,7.0,7.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
15894,4.0,,1.0,,140.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
5203,4.0,4.0,1.0,1.0,60.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,
21989,,4.0,4.0,1.0,390.0,1.0,,4.0,4.0,,1.0,4.0,4.0,1.0,1.0,4.0,4.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
619,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,7.0,,,,,,0.0,0.0,0.0,0.0,1.0
8957,10.0,10.0,1.0,1.0,280.0,4.0,4.0,10.0,10.0,,4.0,10.0,10.0,4.0,4.0,10.0,10.0,7.0,12.0,,,,,,0.0,0.0,0.0,1.0
9093,10.0,10.0,1.0,1.0,130.0,,7.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
13022,,7.0,4.0,1.0,220.0,10.0,10.0,13.0,13.0,,10.0,13.0,13.0,10.0,10.0,13.0,13.0,17.0,17.0,,,,,,0.0,0.0,0.0,1.0
20221,10.0,10.0,1.0,1.0,,7.0,10.0,10.0,10.0,7.0,,,10.0,7.0,10.0,10.0,,,12.0,,,,,0.0,0.0,0.0,0.0,1.0
24819,10.0,7.0,4.0,1.0,220.0,7.0,10.0,10.0,10.0,7.0,10.0,,10.0,7.0,10.0,10.0,10.0,,12.0,,,,,,0.0,0.0,0.0,1.0
11172,10.0,7.0,4.0,1.0,,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,7.0,12.0,,,,,0.0,0.0,0.0,0.0,
12691,10.0,10.0,1.0,1.0,100.0,4.0,4.0,4.0,10.0,4.0,4.0,4.0,10.0,4.0,4.0,4.0,10.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
22507,4.0,4.0,1.0,1.0,50.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
18344,10.0,10.0,1.0,1.0,150.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,12.0,,,,,,0.0,0.0,0.0,,1.0
95,13.0,13.0,1.0,1.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,7.0,7.0,,,,,0.0,0.0,,0.0,1.0
6312,4.0,4.0,,1.0,970.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
12364,7.0,,1.0,1.0,20.0,1.0,4.0,7.0,7.0,1.0,4.0,7.0,7.0,1.0,4.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
1017,10.0,7.0,4.0,1.0,180.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,17.0,77.0,,,,,,0.0,,0.0,1.0
18094,13.0,13.0,1.0,1.0,1060.0,10.0,10.0,10.0,13.0,10.0,10.0,10.0,13.0,10.0,10.0,10.0,13.0,7.0,12.0,,,,,0.0,0.0,,0.0,1.0
20277,19.0,10.0,10.0,,,4.0,4.0,7.0,13.0,4.0,4.0,7.0,13.0,4.0,4.0,7.0,13.0,27.0,,,,,,,0.0,0.0,0.0,1.0
8796,4.0,4.0,1.0,1.0,160.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,0.0,0.0,0.0,0.0,1.0
4230,4.0,4.0,1.0,1.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,12.0,,,,,0.0,0.0,0.0,0.0,1.0
10822,,,1.0,1.0,560.0,7.0,10.0,13.0,16.0,7.0,10.0,13.0,16.0,7.0,10.0,13.0,16.0,7.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
9183,7.0,,4.0,1.0,250.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,7.0,,,12.0,12.0,,,,,0.0,0.0,0.0,0.0,
9831,7.0,,1.0,1.0,100.0,4.0,7.0,,7.0,4.0,7.0,7.0,7.0,4.0,,7.0,7.0,12.0,22.0,,,,,0.0,0.0,0.0,,1.0
18922,7.0,7.0,1.0,1.0,240.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
21115,4.0,4.0,1.0,1.0,70.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
9804,13.0,4.0,10.0,1.0,4680.0,1.0,,10.0,16.0,1.0,10.0,10.0,16.0,1.0,10.0,10.0,16.0,12.0,42.0,,,,,0.0,0.0,0.0,0.0,1.0
24215,16.0,4.0,13.0,1.0,700.0,1.0,4.0,7.0,10.0,1.0,4.0,7.0,10.0,1.0,4.0,7.0,10.0,7.0,22.0,,,,,,0.0,0.0,0.0,1.0
1705,7.0,1.0,7.0,1.0,630.0,1.0,4.0,7.0,7.0,,4.0,7.0,7.0,1.0,4.0,7.0,7.0,12.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
12384,4.0,4.0,1.0,1.0,90.0,1.0,,4.0,4.0,,4.0,4.0,,1.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
12780,7.0,7.0,1.0,,470.0,,4.0,4.0,7.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,,17.0,32.0,,,,,0.0,0.0,,0.0,1.0
6015,10.0,7.0,4.0,1.0,290.0,7.0,7.0,7.0,,7.0,7.0,7.0,10.0,7.0,7.0,7.0,,7.0,7.0,,,,,0.0,0.0,0.0,0.0,
299,7.0,4.0,4.0,1.0,1350.0,1.0,4.0,,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,32.0,72.0,,,,,0.0,0.0,0.0,0.0,4.0
5225,10.0,10.0,1.0,1.0,60.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
18633,13.0,10.0,4.0,1.0,890.0,13.0,13.0,16.0,16.0,13.0,13.0,16.0,16.0,13.0,13.0,16.0,16.0,,17.0,,,,,0.0,0.0,0.0,0.0,1.0
5057,4.0,1.0,4.0,,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
25334,,16.0,7.0,1.0,870.0,10.0,16.0,22.0,22.0,10.0,16.0,22.0,22.0,10.0,16.0,22.0,22.0,22.0,47.0,,,,,0.0,0.0,0.0,0.0,1.0
7260,7.0,4.0,,1.0,,1.0,4.0,7.0,7.0,1.0,4.0,7.0,7.0,1.0,4.0,7.0,7.0,17.0,37.0,,,,,0.0,0.0,0.0,0.0,1.0
17489,13.0,7.0,7.0,1.0,720.0,7.0,7.0,10.0,,7.0,7.0,10.0,10.0,7.0,7.0,10.0,10.0,,42.0,,,,,0.0,0.0,0.0,0.0,1.0
20111,7.0,4.0,4.0,1.0,780.0,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,17.0,,,,,,0.0,0.0,0.0,1.0
3369,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,7.0,17.0,,,,,0.0,0.0,,0.0,1.0
18847,10.0,4.0,7.0,,,4.0,4.0,7.0,,4.0,,7.0,10.0,4.0,4.0,7.0,10.0,17.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
23750,10.0,10.0,1.0,1.0,320.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
24216,7.0,4.0,4.0,,260.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,7.0,17.0,,,,,0.0,0.0,0.0,0.0,1.0
15092,7.0,7.0,1.0,1.0,110.0,1.0,7.0,,7.0,,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
23204,4.0,4.0,1.0,1.0,,1.0,1.0,,4.0,,,1.0,4.0,1.0,1.0,1.0,4.0,7.0,,,,,,0.0,0.0,0.0,0.0,1.0
8710,7.0,4.0,4.0,1.0,670.0,4.0,4.0,4.0,7.0,,4.0,4.0,7.0,,4.0,4.0,7.0,7.0,,,,,,0.0,0.0,0.0,0.0,10.0
18292,10.0,,4.0,1.0,330.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,,7.0,,10.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
18208,16.0,10.0,7.0,1.0,400.0,7.0,10.0,,10.0,,10.0,10.0,,7.0,,10.0,10.0,17.0,,,,,,0.0,0.0,0.0,0.0,1.0
8170,,7.0,1.0,1.0,60.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,,0.0,
22585,4.0,4.0,1.0,1.0,350.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,4.0,4.0,,12.0,12.0,,,,,,0.0,0.0,0.0,1.0
20365,10.0,,1.0,1.0,240.0,7.0,13.0,16.0,16.0,7.0,13.0,16.0,16.0,7.0,13.0,16.0,16.0,17.0,,,,,,0.0,0.0,0.0,0.0,1.0
11254,4.0,4.0,1.0,1.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
1245,4.0,1.0,4.0,1.0,390.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
2986,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,7.0,22.0,,,,,0.0,0.0,,0.0,1.0
21606,,10.0,4.0,,750.0,7.0,13.0,16.0,16.0,7.0,13.0,16.0,16.0,7.0,13.0,16.0,16.0,17.0,47.0,,,,,0.0,0.0,0.0,0.0,
20481,13.0,10.0,,1.0,270.0,4.0,7.0,13.0,13.0,4.0,7.0,13.0,13.0,4.0,7.0,13.0,13.0,17.0,27.0,,,,,0.0,0.0,0.0,,1.0
22753,7.0,7.0,1.0,1.0,230.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,17.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
11766,7.0,7.0,1.0,1.0,,1.0,4.0,4.0,7.0,1.0,4.0,4.0,7.0,1.0,4.0,4.0,7.0,22.0,32.0,,,,,0.0,0.0,,0.0,1.0
12348,10.0,4.0,,1.0,1300.0,,10.0,13.0,13.0,10.0,10.0,13.0,13.0,10.0,,13.0,13.0,37.0,47.0,,,,,0.0,0.0,0.0,0.0,1.0
13455,13.0,7.0,7.0,1.0,1280.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,,,10.0,22.0,42.0,,,,,0.0,0.0,0.0,0.0,1.0
18703,7.0,7.0,1.0,1.0,240.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,,12.0,,,,,0.0,0.0,0.0,0.0,1.0
12512,4.0,4.0,1.0,1.0,450.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
11877,13.0,13.0,1.0,1.0,250.0,1.0,7.0,10.0,10.0,1.0,7.0,10.0,10.0,1.0,7.0,10.0,10.0,7.0,12.0,,,,,0.0,0.0,0.0,0.0,
15269,,7.0,1.0,1.0,30.0,1.0,1.0,7.0,7.0,1.0,1.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
17224,10.0,,4.0,1.0,240.0,1.0,4.0,10.0,10.0,1.0,4.0,10.0,10.0,1.0,4.0,10.0,10.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,
19892,,4.0,1.0,,40.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,1.0
13271,22.0,10.0,13.0,1.0,,4.0,,7.0,13.0,4.0,7.0,,,4.0,7.0,7.0,13.0,42.0,122.0,,,,,0.0,0.0,0.0,0.0,1.0
17137,10.0,7.0,4.0,1.0,2370.0,7.0,7.0,7.0,13.0,7.0,7.0,7.0,13.0,7.0,7.0,7.0,13.0,12.0,37.0,,,,,,0.0,0.0,0.0,1.0
20756,,7.0,1.0,1.0,110.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
1487,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,0.0,0.0,0.0,0.0,1.0
12922,10.0,10.0,,1.0,120.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,7.0,7.0,,,,,,0.0,0.0,,1.0
20420,10.0,10.0,,1.0,260.0,7.0,13.0,13.0,13.0,7.0,13.0,13.0,13.0,7.0,,13.0,13.0,12.0,27.0,,,,,0.0,0.0,0.0,0.0,1.0
3269,10.0,7.0,4.0,1.0,150.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,,17.0,,,,,0.0,,0.0,0.0,1.0
23357,10.0,7.0,4.0,1.0,530.0,10.0,10.0,13.0,13.0,10.0,10.0,13.0,13.0,10.0,10.0,13.0,13.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
23341,,4.0,4.0,1.0,160.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,,7.0,7.0,7.0,,,,,0.0,,,,1.0
23261,13.0,4.0,7.0,4.0,8170.0,1.0,7.0,10.0,10.0,1.0,7.0,10.0,10.0,1.0,7.0,10.0,10.0,12.0,22.0,,,,,0.0,0.0,0.0,0.0,1.0
6594,7.0,7.0,1.0,1.0,530.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
14781,13.0,7.0,7.0,1.0,1150.0,7.0,10.0,13.0,13.0,7.0,,13.0,13.0,7.0,10.0,13.0,13.0,7.0,7.0,,,,,0.0,0.0,0.0,0.0,
23035,16.0,1.0,,1.0,17280.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,,4.0,4.0,4.0,7.0,47.0,172.0,,,,,0.0,0.0,0.0,0.0,1.0
8877,7.0,4.0,4.0,1.0,190.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,37.0,37.0,,,,,0.0,,0.0,0.0,1.0
18426,10.0,7.0,4.0,1.0,350.0,1.0,4.0,10.0,10.0,,4.0,10.0,10.0,1.0,,10.0,,22.0,47.0,,,,,0.0,0.0,0.0,0.0,1.0
11413,13.0,13.0,1.0,1.0,320.0,4.0,10.0,10.0,13.0,4.0,10.0,10.0,13.0,4.0,10.0,,13.0,12.0,12.0,,,,,0.0,0.0,0.0,0.0,1.0
20125,16.0,13.0,4.0,1.0,1780.0,1.0,7.0,10.0,10.0,1.0,7.0,10.0,10.0,1.0,7.0,10.0,10.0,7.0,37.0,,,,,0.0,0.0,,0.0,1.0
12361,16.0,1.0,,1.0,2010.0,1.0,1.0,,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,27.0,42.0,,,,,0.0,0.0,0.0,0.0,1.0
7324,,10.0,4.0,1.0,880.0,7.0,7.0,13.0,,7.0,7.0,,,7.0,7.0,13.0,13.0,17.0,77.0,,,,,0.0,0.0,0.0,0.0,1.0
18723,13.0,13.0,1.0,1.0,180.0,1.0,1.0,7.0,10.0,1.0,1.0,7.0,10.0,,1.0,7.0,10.0,12.0,12.0,,,,,0.0,0.0,0.0,,
3918,,7.0,1.0,1.0,80.0,1.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,,,,,,0.0,0.0,0.0,0.0,
5570,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,17.0,,,,,0.0,0.0,0.0,0.0,1.0
24008,7.0,7.0,1.0,1.0,,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,,7.0,,,,,0.0,0.0,0.0,0.0,1.0
5266,7.0,7.0,1.0,1.0,600.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,37.0,,,,,0.0,0.0,0.0,0.0,4.0
